shape_id,block_ids,trip_ids
290005,[352432],[3432347]
3010005,"[352489, 352495, 352494, 352497, 352498, 352492, 352490, 352496, 352491, 352493]","[3432701, 3432702, 3432703, 3432704, 3432705, 3432706, 3432707, 3432708, 3432709, 3432710, 3432711, 3432712, 3432713, 3432714, 3432715, 3432716, 3432717, 3432718, 3432719, 3432720, 3432721, 3432722, 3432723, 3432724, 3432725, 3432726, 3432727, 3432728, 3432729, 3432730, 3432731, 3432732, 3432733, 3432734, 3432735, 3432736, 3432737, 3432738, 3432739, 3432740, 3432741, 3432742, 3432743, 3432744, 3432745, 3432746, 3432747, 3432748, 3432749, 3432750, 3432751, 3432752, 3432753, 3432754, 3432755, 3432756, 3432757, 3432758, 3432759, 3432760, 3432761, 3432762, 3432763, 3432764, 3432765, 3432766, 3432767, 3432768, 3432769, 3432770, 3432771, 3432772, 3432773, 3432774, 3432775, 3432776, 3432777, 3432778, 3432779, 3432780, 3432781, 3432782, 3432783, 3432784, 3432785, 3432786, 3432787, 3432788, 3432789, 3432790, 3432791, 3432792, 3432793, 3432794, 3432795, 3432796]"
3010006,"[352497, 352493, 352492, 352491, 352496, 352494, 352490, 352495, 352489, 352498]","[3432797, 3432799, 3432800, 3432801, 3432802, 3432803, 3432804, 3432805, 3432806, 3432807, 3432808, 3432809, 3432810, 3432811, 3432812, 3432813, 3432814, 3432815, 3432816, 3432817, 3432818, 3432819, 3432820, 3432821, 3432822, 3432823, 3432824, 3432825, 3432826, 3432827, 3432828, 3432829, 3432830, 3432831, 3432832, 3432833, 3432834, 3432835, 3432836, 3432837, 3432838, 3432839, 3432840, 3432841, 3432842, 3432843, 3432844, 3432845, 3432846, 3432847, 3432848, 3432849, 3432850, 3432851, 3432852, 3432853, 3432854, 3432855, 3432856, 3432857, 3432858, 3432859, 3432860, 3432861, 3432862, 3432863, 3432864, 3432865, 3432866, 3432867, 3432868, 3432869, 3432870, 3432871, 3432872, 3432873, 3432874, 3432875, 3432876, 3432877, 3432878, 3432879, 3432880, 3432881, 3432882, 3432883, 3432884, 3432885, 3432886, 3432887, 3432888, 3432889, 3432890, 3432891, 3432892, 3432893, 3432894]"
3010007,[352494],[3432798]
3020006,"[352326, 352264, 352328, 352330, 352488, 352329, 352324, 352323, 352322, 352332, 352449]","[3430360, 3430361, 3430362, 3430363, 3430364, 3430365, 3430366, 3430367, 3430368, 3430369, 3430370, 3430371, 3430372, 3430373, 3430374, 3430375, 3430376, 3430377, 3430378, 3430379, 3430380, 3430381, 3430382, 3430383, 3430384, 3430385, 3430386, 3430387, 3430388, 3430389, 3430390, 3430391, 3430392, 3430393, 3430394, 3430395, 3430396, 3430397, 3430398, 3430399, 3430400, 3430401, 3430402, 3430403, 3430404, 3430405, 3430406, 3430407, 3430408, 3430409, 3430410, 3430411, 3430412, 3430413, 3430414, 3430415, 3430416, 3430417, 3430418, 3430419, 3430420, 3430421, 3430422, 3430423, 3430424, 3430425, 3430426, 3430427, 3430428, 3430429, 3430430, 3430431, 3430432, 3430433, 3430434, 3430435, 3430436, 3430437, 3430525, 3430527, 3430528, 3430529, 3430543, 3430544, 3430545, 3430546, 3430547]"
3020007,"[352330, 352326, 352328, 352324, 352323, 352488, 352329, 352322, 352332, 352449]","[3430438, 3430439, 3430440, 3430441, 3430442, 3430443, 3430444, 3430445, 3430446, 3430447, 3430448, 3430449, 3430450, 3430451, 3430452, 3430453, 3430454, 3430455, 3430456, 3430457, 3430458, 3430459, 3430460, 3430461, 3430462, 3430463, 3430464, 3430465, 3430466, 3430467, 3430468, 3430469, 3430470, 3430471, 3430472, 3430473, 3430474, 3430475, 3430476, 3430477, 3430478, 3430479, 3430480, 3430481, 3430482, 3430483, 3430484, 3430485, 3430486, 3430487, 3430488, 3430489, 3430490, 3430491, 3430492, 3430493, 3430494, 3430495, 3430496, 3430497, 3430498, 3430499, 3430500, 3430501, 3430502, 3430503, 3430504, 3430505, 3430506, 3430507, 3430508, 3430509, 3430510, 3430511, 3430512, 3430513, 3430514, 3430515, 3430516, 3430517, 3430518, 3430519, 3430520, 3430521, 3430522, 3430523, 3430524, 3430526]"
3020008,"[352264, 352488]","[3430539, 3430551]"
3020009,[352488],[3430542]
3020010,[352488],[3430550]
300002,"[352359, 352357, 352356, 352350, 352354, 352351, 352360, 352353, 352358, 352355, 352361, 352352, 352467]","[3432139, 3432140, 3432141, 3432142, 3432143, 3432144, 3432145, 3432146, 3432147, 3432148, 3432149, 3432150, 3432151, 3432152, 3432153, 3432154, 3432155, 3432156, 3432157, 3432158, 3432159, 3432160, 3432161, 3432162, 3432163, 3432164, 3432165, 3432166, 3432167, 3432168, 3432169, 3432170, 3432171, 3432172, 3432173, 3432174, 3432175, 3432176, 3432177, 3432178, 3432179, 3432180, 3432181, 3432182, 3432183, 3432184, 3432185, 3432186, 3432187, 3432188, 3432189, 3432190, 3432191, 3432192, 3432193, 3432194, 3432195, 3432196, 3432197, 3432198, 3432199, 3432200]"
310004,"[352303, 352285, 352438, 352434, 352435, 352432, 352433, 352439, 352437]","[3431920, 3431921, 3431922, 3431923, 3431924, 3431925, 3431926, 3431927, 3431928, 3431929, 3431930, 3431931, 3431932, 3431933, 3431934, 3431935, 3431936, 3431937, 3431938, 3431939, 3431940, 3431941, 3431942, 3431943, 3431944, 3431945, 3431946, 3431947, 3431948, 3431949, 3431950, 3431987, 3431988, 3431990]"
310005,"[352438, 352439, 352303, 352433, 352432, 352435, 352285, 352437, 352434]","[3431951, 3431952, 3431953, 3431954, 3431955, 3431956, 3431957, 3431958, 3431959, 3431960, 3431961, 3431962, 3431963, 3431964, 3431965, 3431966, 3431967, 3431968, 3431969, 3431970, 3431971, 3431972, 3431973, 3431974, 3431975, 3431976, 3431977, 3431978, 3431979, 3431980, 3431981, 3431982, 3431989]"
310006,"[352487, 352376]","[3431983, 3431984]"
310007,"[352285, 352303]","[3431985, 3431986]"
330012,"[353668, 352298, 352296, 352286, 352299, 352301, 352436, 352304]","[3431848, 3431849, 3431850, 3431851, 3431852, 3431853, 3431854, 3431855, 3431856, 3431857, 3431858, 3431859, 3431860, 3431861, 3431862, 3431863, 3431864, 3431865, 3431866, 3431867, 3431868, 3431869, 3431870, 3431871, 3431872, 3431873, 3431874, 3431875, 3431876, 3431877, 3431909, 3431911, 3431912, 3431913, 3431914, 3431915]"
330013,"[352298, 352286, 352299, 352301, 352436, 352296, 352304, 353668]","[3431878, 3431879, 3431880, 3431881, 3431882, 3431883, 3431884, 3431885, 3431886, 3431887, 3431888, 3431889, 3431890, 3431891, 3431892, 3431893, 3431894, 3431895, 3431896, 3431897, 3431898, 3431899, 3431900, 3431901, 3431902, 3431903, 3431904, 3431905, 3431906, 3431907, 3431908, 3431910, 3431916, 3431917, 3431918, 3431919]"
340002,"[353663, 353665, 353666, 353667, 353668, 353662, 352469, 353664, 353669]","[3431800, 3431801, 3431802, 3431803, 3431804, 3431805, 3431806, 3431807, 3431808, 3431809, 3431810, 3431811]"
340004,"[353665, 353668, 353667, 353669, 353662, 353664, 352469, 353663, 353666]","[3431812, 3431813, 3431814, 3431815, 3431821, 3431822, 3431823, 3431824, 3431825, 3431826, 3431833, 3431835]"
340003,"[353666, 353665, 353668, 353667, 353662, 353669, 353664, 352469, 353663]","[3431816, 3431817, 3431818, 3431819, 3431820, 3431827, 3431828, 3431829, 3431830, 3431831, 3431832, 3431834]"
350002,"[353665, 353666, 353667, 353668, 353664, 353669, 353662, 352469, 353663]","[3446655, 3446656, 3446657, 3446658, 3446659, 3446660, 3446661, 3446662, 3446663, 3446664, 3446665, 3446666, 3446667]"
350001,"[353665, 353666, 353662, 353667, 353668, 353669, 352469, 353664, 353663]","[3446668, 3446669, 3446670, 3446671, 3446672, 3446673, 3446674, 3446675, 3446676, 3446677, 3446678, 3446679]"
360003,"[354041, 354040, 352258, 354039]","[3429805, 3429806, 3429807, 3429808, 3429809, 3429810, 3429811, 3429812, 3429813, 3429814, 3429815, 3429816, 3429817, 3429818, 3429819, 3429820, 3429821, 3429822, 3429823, 3429824, 3429825, 3429826, 3429827, 3429828, 3429830, 3429831, 3429832, 3429833, 3429834, 3429835, 3429836]"
360013,[354039],[3429829]
360010,"[354041, 354039, 352258, 354040]","[3429839, 3429840, 3429841, 3429842, 3429843, 3429844, 3429845, 3429846, 3429847, 3429848, 3429849, 3429850, 3429851, 3429852, 3429853, 3429854, 3429855, 3429856, 3429857, 3429858, 3429859, 3429860, 3429861, 3429862, 3429863, 3429864, 3429865, 3429866, 3429867, 3447301, 3447302]"
360009,[354100],[3429868]
30009,"[352311, 352310, 352308, 352306, 352313, 352312, 352309, 352314, 352315, 352307]","[3432201, 3432202, 3432203, 3432204, 3432205, 3432206, 3432207, 3432208, 3432209, 3432210, 3432211, 3432212, 3432213, 3432214, 3432215, 3432216, 3432217, 3432218, 3432219, 3432220, 3432221, 3432222, 3432223, 3432224, 3432225, 3432226, 3432227, 3432228, 3432229, 3432230, 3432231, 3432232, 3432266, 3432267, 3432272, 3432273]"
30005,"[352312, 352311, 352310, 352309, 352313, 352306, 352308, 352314, 352315, 352307]","[3432233, 3432234, 3432235, 3432236, 3432237, 3432238, 3432239, 3432240, 3432241, 3432242, 3432243, 3432244, 3432245, 3432246, 3432247, 3432248, 3432249, 3432250, 3432251, 3432252, 3432253, 3432254, 3432255, 3432256, 3432257, 3432258, 3432259, 3432260, 3432261, 3432262, 3432263, 3432264, 3432268, 3432269, 3432270, 3432271]"
30006,[352307],[3432265]
40011,"[352310, 352311, 352308, 352306, 352313, 352312, 352309, 352307, 352315, 352314]","[3432066, 3432067, 3432068, 3432069, 3432070, 3432071, 3432072, 3432073, 3432074, 3432075, 3432076, 3432077, 3432078, 3432079, 3432080, 3432081, 3432082, 3432083, 3432084, 3432085, 3432086, 3432087, 3432088, 3432089, 3432090, 3432091, 3432092, 3432093, 3432094, 3432095, 3432096, 3432097, 3432133, 3432134, 3432135, 3432136]"
40008,"[352309, 352311, 352312, 352310, 352307, 352315, 352314, 352308, 352306, 352313]","[3432098, 3432099, 3432100, 3432101, 3432102, 3432103, 3432104, 3432105, 3432106, 3432107, 3432108, 3432109, 3432110, 3432111, 3432112, 3432113, 3432114, 3432115, 3432116, 3432117, 3432118, 3432119, 3432120, 3432121, 3432122, 3432123, 3432124, 3432125, 3432126, 3432127, 3432128, 3432129, 3432130, 3432131, 3432132, 3432137, 3432138]"
500009,"[354008, 352440, 352417, 352394, 355311, 354062, 354063, 354064]","[3434182, 3434183, 3434184, 3434185, 3434186, 3434187, 3434188, 3434189, 3434190, 3434191, 3434192, 3434193, 3434194, 3434195, 3434196, 3434197, 3434198, 3434199, 3434200, 3434201, 3434202, 3434203, 3434204, 3434205, 3434206, 3434207, 3434208, 3434209, 3434210, 3434211, 3434212, 3434213, 3434214, 3434215]"
500006,"[352394, 354008, 352440, 352417, 354155, 354062, 354064, 354063]","[3434217, 3434218, 3434219, 3434220, 3434221, 3434222, 3434223, 3434224, 3434225, 3434226, 3434227, 3434228, 3434229, 3434230, 3434231, 3434232, 3434233, 3434234, 3434235, 3434236, 3434237, 3434238, 3434239, 3434240, 3434241, 3434242, 3434243, 3434244, 3434245, 3434246, 3434247, 3434248, 3434249, 3434251]"
500007,[352417],[3434250]
510010,"[352316, 352317, 352318, 352264, 352319, 352320, 354101]","[3434056, 3434057, 3434058, 3434059, 3434060, 3434061, 3434062, 3434063, 3434065, 3434066, 3434067, 3434068, 3434069, 3434070, 3434071, 3434072, 3434073, 3434074, 3434076, 3434077, 3434078, 3434080, 3434081, 3434082, 3434083, 3434084, 3434085, 3434086, 3434087, 3434116]"
510011,"[352320, 352317, 354101, 352319, 352264, 352318, 352316]","[3434064, 3434088, 3434089, 3434090, 3434091, 3434092, 3434093, 3434094, 3434095, 3434096, 3434097, 3434098, 3434099, 3434100, 3434101, 3434102, 3434103, 3434104, 3434105, 3434106, 3434107, 3434108, 3434109, 3434110, 3434111, 3434112, 3434113, 3434114, 3434115]"
510013,[352316],[3434075]
510012,[352317],[3434079]
510015,"[352264, 352319]","[3434117, 3434118]"
510016,[352316],[3434119]
510014,"[352319, 354101, 352317, 352320, 352264, 352316, 352318]","[3434120, 3434121, 3434122, 3434123, 3434124, 3434125, 3434126, 3434127, 3434128, 3434129, 3434130, 3434131, 3434132, 3434133, 3434134, 3434135, 3434136, 3434137, 3434138, 3434139, 3434140, 3434141, 3434142, 3434143, 3434144, 3434145, 3434146, 3434147, 3434148, 3434149, 3434150]"
510020,[352316],[3434151]
510019,[352318],[3434152]
510017,"[352319, 352264, 352320, 354101, 352318, 352317, 352316]","[3434153, 3434154, 3434155, 3434156, 3434157, 3434158, 3434159, 3434160, 3434161, 3434162, 3434163, 3434164, 3434165, 3434166, 3434167, 3434168, 3434169, 3434170, 3434171, 3434172, 3434173, 3434174, 3434177, 3434178, 3434179, 3434180, 3434181]"
510018,"[352264, 352320, 352318]","[3434175, 3434176, 3444241]"
530004,"[354060, 355311, 354064, 354063]","[3433983, 3433984, 3433985, 3433986, 3433987, 3433988, 3433989, 3433990, 3433991, 3433992, 3433993, 3433994, 3433995, 3433996, 3433997, 3433998, 3433999, 3434000, 3434001, 3434002, 3434003, 3434054]"
530005,"[354062, 354064, 354063, 354155, 352417, 354048]","[3434004, 3434005, 3434006, 3434007, 3434008, 3434009, 3434010, 3434011, 3434012, 3434013, 3434014, 3434015, 3434016, 3434017, 3434018, 3434019, 3434020, 3434021, 3434022, 3434023, 3434024, 3434025, 3434055]"
530006,"[354063, 354060, 355311, 354064]","[3434026, 3434027, 3434028, 3434029, 3434030, 3434031, 3434032, 3434033, 3434034, 3434035, 3434036, 3434037, 3434038, 3434052]"
530007,"[354062, 354064, 354063, 354060, 354155, 352417]","[3434039, 3434040, 3434041, 3434042, 3434043, 3434044, 3434045, 3434046, 3434047, 3434048, 3434049, 3434050, 3434051, 3434053]"
550003,"[354063, 354155, 352417, 354008, 354064, 352440]","[3430286, 3430287, 3430288, 3430289, 3430290, 3430291, 3430292, 3430293, 3430294, 3430295, 3430296, 3430297, 3430298, 3430317, 3430318, 3430319, 3430320, 3430321]"
550009,"[352417, 354063, 354155, 354008, 354064, 352440]","[3430299, 3430300, 3430301, 3430302, 3430303, 3430304, 3430305, 3430306, 3430307, 3430308, 3430309, 3430310, 3430311, 3430312, 3430313, 3430314, 3430315, 3430316]"
550006,"[352440, 354062, 352394]","[3430322, 3430323, 3430324, 3430325, 3430326, 3430327, 3430328, 3430329, 3430330, 3430340, 3430342, 3430343, 3430344, 3430345, 3430346, 3430347, 3430348, 3430349, 3430350]"
550011,"[352394, 352440, 354062]","[3430331, 3430332, 3430333, 3430334, 3430335, 3430336, 3430337, 3430338, 3430339, 3430341, 3430351, 3430352, 3430353, 3430354, 3430355, 3430356, 3430357, 3430358, 3430359]"
560011,"[354031, 354029, 354032, 354030, 354139]","[3431109, 3431110, 3431111, 3431112, 3431113, 3431114, 3431115, 3431116, 3431117, 3431118, 3431119, 3431120, 3431121, 3431122, 3431123, 3431124, 3431125, 3431126, 3431127, 3431128, 3431129, 3431130, 3431131, 3431132, 3431133, 3431134, 3431135, 3431136, 3431137, 3431138, 3431139, 3431140, 3431141, 3431142, 3431143, 3431144, 3431145]"
560012,"[354031, 354029, 354032, 354030, 354139]","[3431146, 3431147, 3431148, 3431149, 3431150, 3431151, 3431152, 3431153, 3431154, 3431155, 3431156, 3431157, 3431158, 3431159, 3431160, 3431161, 3431162, 3431163, 3431164, 3431165, 3431166, 3431167, 3431168, 3431169, 3431170, 3431171, 3431172, 3431173, 3431174, 3431175, 3431176, 3431177, 3431178, 3431179, 3431180, 3431181, 3431182]"
570017,[354041],[3429617]
570015,"[354040, 354039, 354041, 352258]","[3429618, 3429619, 3429620, 3429621, 3429622, 3429623, 3429624, 3429625, 3429626, 3429627, 3429628, 3429629, 3429630, 3429631, 3429632, 3429633, 3429634, 3429635, 3429636, 3429637, 3429638, 3429639, 3429640, 3429641, 3429642, 3429643, 3429672, 3444572, 3444573, 3444574, 3447574]"
570016,"[354041, 354040, 352258, 354039]","[3429645, 3429646, 3429647, 3429648, 3429649, 3429650, 3429651, 3429652, 3429653, 3429654, 3429655, 3429656, 3429657, 3429658, 3429659, 3429660, 3429661, 3429662, 3429663, 3429664, 3429665, 3429666, 3429667, 3429668, 3429669, 3429670, 3429671, 3429673, 3444570, 3444571]"
580008,"[354064, 354062, 352417, 352394, 354155]","[3430918, 3430919, 3430920, 3430921, 3430922, 3430923, 3430924, 3430925, 3430926, 3430927, 3430928, 3430929, 3430930, 3430931, 3430932, 3430933, 3430934, 3430935, 3430936, 3430937, 3430938, 3430939, 3430940, 3430941, 3430942, 3430943, 3430944, 3430945, 3430946, 3430947, 3430948, 3430949, 3430950, 3430951, 3430952, 3430953, 3430954]"
580010,"[354063, 354060, 352440, 355311, 354008]","[3430955, 3430956, 3430957, 3430958, 3430959, 3430960, 3430961, 3430962, 3430963, 3430964, 3430965, 3430966, 3430967, 3430968, 3430969, 3430970, 3430971, 3430972, 3430973, 3430975, 3430976, 3430977, 3430978, 3430980, 3430981, 3430982, 3430983, 3430984, 3430985, 3430986, 3430987, 3430988, 3430989, 3430990, 3447749, 3447750]"
50007,"[352308, 352306, 352313]","[3431991, 3432017, 3432018, 3432060]"
50005,"[352313, 352308, 352307, 352315, 352314, 352306, 352309, 352310, 352311, 352312]","[3431992, 3431993, 3431995, 3431996, 3431997, 3431998, 3431999, 3432000, 3432001, 3432002, 3432003, 3432004, 3432005, 3432006, 3432007, 3432008, 3432009, 3432010, 3432011, 3432012, 3432013, 3432014, 3432015, 3432016, 3432019, 3432020, 3432021, 3432022, 3432023, 3432024, 3432061, 3432062]"
50006,[352311],[3431994]
50008,"[352307, 352308, 352306, 352313, 352315, 352314, 352309, 352310, 352311, 352312]","[3432025, 3432026, 3432027, 3432028, 3432029, 3432030, 3432031, 3432032, 3432033, 3432034, 3432035, 3432036, 3432037, 3432038, 3432039, 3432040, 3432041, 3432042, 3432043, 3432044, 3432045, 3432046, 3432047, 3432048, 3432049, 3432050, 3432051, 3432052, 3432053, 3432054, 3432055, 3432056, 3432057, 3432058, 3432063, 3432064, 3432065]"
50009,[352315],[3432059]
600001,"[354032, 354139, 354030, 354029, 354031]","[3430854, 3430855, 3430856, 3430857, 3430858, 3430859, 3430860, 3430861, 3430862, 3430863, 3430864, 3430865, 3430866, 3430867, 3430868, 3430869, 3430871, 3430872, 3430873, 3430874, 3430875, 3430876, 3430877, 3430878, 3430879, 3430880, 3430881, 3430882, 3430883, 3430884, 3430885, 3430886]"
600002,"[354139, 354032, 354030, 354031, 354029]","[3430870, 3430887, 3430888, 3430889, 3430890, 3430891, 3430892, 3430893, 3430894, 3430895, 3430896, 3430897, 3430898, 3430899, 3430900, 3430901, 3430902, 3430903, 3430904, 3430905, 3430906, 3430907, 3430908, 3430909, 3430910, 3430911, 3430912, 3430913, 3430914, 3430915, 3430916, 3430917]"
610014,"[354031, 354045]","[3429675, 3429697]"
610004,"[354048, 354052, 354050, 354046, 354053, 354047, 354049, 354051, 354045, 354031]","[3429676, 3429677, 3429678, 3429679, 3429681, 3429682, 3429683, 3429684, 3429685, 3429686, 3429687, 3429688, 3429689, 3429690, 3429691, 3429692, 3429693, 3429694, 3429695, 3429696, 3429698, 3429699, 3429700, 3429701, 3429702, 3429703, 3429704, 3429705, 3429706, 3429707, 3429708, 3429709, 3429710, 3429711, 3429771, 3429772, 3429773, 3429774, 3429775, 3429776, 3429777, 3429778, 3429779, 3429780, 3429781, 3429782, 3429783, 3429784, 3429785, 3429786, 3429787, 3429788, 3429789, 3429790, 3429791, 3429792, 3429793, 3429794, 3444521, 3444522, 3444523, 3447120, 3447751]"
610002,"[354050, 354046, 354045, 354053, 354047, 354048, 354049, 354051, 354052, 354031]","[3429712, 3429713, 3429714, 3429715, 3429716, 3429717, 3429718, 3429719, 3429720, 3429721, 3429722, 3429723, 3429724, 3429725, 3429726, 3429727, 3429728, 3429729, 3429730, 3429731, 3429732, 3429733, 3429734, 3429735, 3429736, 3429737, 3429738, 3429739, 3429740, 3429741, 3429742, 3429743, 3429744, 3429745, 3429747, 3429748, 3429749, 3429750, 3429751, 3429752, 3429753, 3429754, 3429755, 3429756, 3429757, 3429758, 3429759, 3429760, 3429761, 3429762, 3429763, 3429764, 3429765, 3429766, 3429767, 3429768, 3429769, 3429770, 3444517, 3444518, 3444519, 3447119]"
610003,[354049],[3429746]
610005,[354053],"[3429795, 3429796, 3429797]"
610025,[354053],[3444527]
630005,"[354039, 354041, 352258, 354040]","[3430784, 3430785, 3430786, 3430787, 3430788, 3430789, 3430790, 3430791, 3430792, 3430793, 3430794, 3430795, 3430796, 3430797, 3430798, 3430799, 3430800, 3430801, 3430802, 3430803, 3430804, 3430805, 3430806, 3430807, 3430808, 3430809, 3430810, 3430811, 3430812, 3430813, 3430814, 3430815, 3430816, 3430817, 3430853]"
630002,"[354039, 354041, 354040, 352258]","[3430818, 3430819, 3430820, 3430821, 3430822, 3430823, 3430824, 3430825, 3430826, 3430827, 3430828, 3430829, 3430830, 3430831, 3430832, 3430833, 3430834, 3430835, 3430836, 3430837, 3430838, 3430839, 3430840, 3430841, 3430842, 3430843, 3430844, 3430845, 3430846, 3430847, 3430848, 3430849, 3430850, 3430851, 3430852]"
650002,"[354029, 354030, 354031, 354032, 354139]","[3430552, 3430553, 3430581, 3430582, 3430583, 3430584, 3430585, 3430586, 3430587, 3430588, 3430589, 3430590, 3430591, 3430592, 3430593, 3430594, 3430595, 3430596, 3430597, 3430598, 3430599, 3430600, 3430601, 3430602, 3430603, 3430604, 3430605, 3430606, 3430607, 3430617, 3430618, 3430619, 3430620, 3430621, 3430622, 3430623, 3430624]"
650019,"[354031, 354029, 354032, 354030, 354139]","[3430554, 3430555, 3430556, 3430557, 3430558, 3430559, 3430560, 3430561, 3430562, 3430563, 3430564, 3430565, 3430566, 3430567, 3430568, 3430569, 3430570, 3430571, 3430572, 3430573, 3430574, 3430575, 3430576, 3430577, 3430578, 3430579, 3430580, 3430608, 3430609, 3430610, 3430611, 3430612, 3430613, 3430614, 3430615, 3430616]"
670013,"[352446, 352448, 352449, 352442, 352444, 354015, 354051, 354029, 354064]","[3430251, 3430252, 3430253, 3430254, 3430255, 3430256, 3430257, 3430258, 3430259, 3430260, 3430261, 3430262, 3430263, 3430264, 3430265, 3430266, 3430267]"
670004,[354015],[3430268]
670014,"[354015, 352444, 352442, 352446, 352448, 352449, 354064, 354039, 354029]","[3430269, 3430270, 3430271, 3430272, 3430273, 3430274, 3430275, 3430276, 3430277, 3430278, 3430279, 3430280, 3430281, 3430282, 3430283, 3430284, 3430285]"
60020,"[352342, 352337, 352338, 352336, 352339, 352459, 352341, 352340]","[3431723, 3431724, 3431725, 3431726, 3431727, 3431728, 3431729, 3431730, 3431731, 3431732, 3431733, 3431734, 3431735, 3431736, 3431737, 3431738, 3431739, 3431740, 3431741, 3431742, 3431743, 3431744, 3431745, 3431746, 3431747, 3431748, 3431749, 3431750, 3431751, 3431752, 3431753, 3431754, 3431755, 3431756, 3431757, 3431794, 3431798]"
60019,"[352459, 352341, 352342, 352337, 352338, 352336, 352339, 352340]","[3431758, 3431759, 3431760, 3431761, 3431762, 3431763, 3431764, 3431765, 3431766, 3431767, 3431768, 3431769, 3431770, 3431771, 3431772, 3431773, 3431774, 3431775, 3431776, 3431777, 3431778, 3431779, 3431780, 3431781, 3431782, 3431783, 3431784, 3431785, 3431786, 3431787, 3431788, 3431789, 3431790, 3431791, 3431792, 3431793, 3431795]"
60010,[352338],[3431796]
60021,"[352341, 352435]","[3431797, 3431799]"
720004,"[352255, 352254, 352263]","[3431534, 3431539, 3431540, 3431543, 3431546, 3431548, 3431549, 3431551, 3431552, 3431553, 3431554, 3431560, 3431561, 3431562, 3431563, 3431566, 3431569]"
720005,"[352263, 352254, 352255]","[3431535, 3431536, 3431537, 3431538, 3431541, 3431542, 3431544, 3431545, 3431547, 3431550, 3431555, 3431556, 3431557, 3431558, 3431559, 3431567, 3431568]"
720009,[352254],[3431564]
720008,[352254],[3431565]
720006,[354048],[3431570]
720007,[352264],[3431571]
760001,"[352251, 352253]","[3431500, 3431501, 3431502, 3431503, 3431504, 3431505, 3431506, 3431507, 3431508, 3431509, 3431510, 3431511, 3431512, 3431513, 3431514, 3431515, 3431516]"
760002,"[352251, 352253]","[3431517, 3431518, 3431519, 3431520, 3431521, 3431522, 3431523, 3431524, 3431525, 3431526, 3431527, 3431528, 3431529, 3431530, 3431531, 3431532, 3431533]"
770005,"[352260, 352261, 352262, 352259]","[3431466, 3431467, 3431468, 3431469, 3431470, 3431471, 3431472, 3431473, 3431474, 3431475, 3431476, 3431477, 3431478, 3431479, 3431480, 3431481, 3431482]"
770006,"[352261, 352260, 352262, 352259]","[3431483, 3431484, 3431485, 3431486, 3431487, 3431488, 3431489, 3431490, 3431491, 3431492, 3431493, 3431494, 3431495, 3431496, 3431497, 3431498, 3431499]"
70001,"[352344, 352435, 352347, 352346, 352349, 352345, 352343, 352428]","[3431572, 3431573, 3431574, 3431575, 3431576, 3431577, 3431578, 3431579, 3431580, 3431581, 3431582, 3431583, 3431584, 3431585, 3431586, 3431587, 3431588, 3431589, 3431590, 3431591, 3431592, 3431593, 3431594, 3431595, 3431596, 3431597, 3431598, 3431599, 3431600, 3431601, 3431602, 3431603, 3431604, 3431605, 3431606, 3431607, 3431608, 3431609, 3431610, 3431611, 3431612, 3431613, 3431614, 3431615, 3431616, 3431617, 3431618, 3431619, 3431620, 3431621, 3431622, 3431623, 3431624, 3431625, 3431626, 3431627, 3431628, 3431629, 3431630, 3431631, 3431632, 3431633, 3431634, 3431635, 3431636, 3431637, 3431638, 3431639, 3431640, 3431641, 3431642, 3431643, 3431644, 3431720]"
70003,[352349],[3431645]
70004,"[352344, 352347]","[3431646, 3431718]"
70019,"[352349, 352345, 352343, 352347, 352346, 352428, 352344]","[3431647, 3431648, 3431649, 3431650, 3431651, 3431652, 3431653, 3431654, 3431655, 3431656, 3431657, 3431658, 3431659, 3431660, 3431661, 3431662, 3431663, 3431664, 3431665, 3431666, 3431667, 3431668, 3431669, 3431670, 3431671, 3431672, 3431673, 3431674, 3431675, 3431676, 3431677, 3431678, 3431679, 3431680, 3431681, 3431682, 3431683, 3431684, 3431685, 3431686, 3431687, 3431688, 3431689, 3431690, 3431691, 3431692, 3431693, 3431694, 3431695, 3431696, 3431697, 3431698, 3431699, 3431700, 3431701, 3431702, 3431703, 3431704, 3431705, 3431706, 3431707, 3431708, 3431709, 3431710, 3431711, 3431712, 3431713, 3431714, 3431715, 3431716, 3431717, 3431719, 3431722]"
70020,[352344],[3431721]
80020,"[352348, 352426, 352425, 352429, 352424, 352418, 352419, 352422, 352421, 352423, 352321, 352420, 352430, 354100, 352431]","[3431337, 3431338, 3431339, 3431340, 3431341, 3431342, 3431343, 3431344, 3431345, 3431346, 3431347, 3431348, 3431349, 3431350, 3431351, 3431352, 3431353, 3431354, 3431355, 3431356, 3431357, 3431358, 3431359, 3431360, 3431361, 3431362, 3431363, 3431364, 3431365, 3431366, 3431367, 3431368, 3431369, 3431370, 3431371, 3431372, 3431373, 3431374, 3431375, 3431376, 3431377, 3431378, 3431379, 3431380, 3431381, 3431382, 3431383, 3431384, 3431385, 3431435, 3431444, 3431456, 3431457, 3431458, 3431459, 3431460, 3431461, 3431462, 3431463, 3431464, 3431465]"
